bar_open_ms,bar_open_utc,date,prev_completed_5m_index_close,spot_5m_low,potential_layers,potential_capital_usd,tier_prices
1767798000000,2026-01-07T15:00:00+00:00,2026-01-07,91978.30021739,91425.71,2,4000.0,91610.38701652|91426.43041609|91242.47381565|91058.51721522|90874.56061478
1767798900000,2026-01-07T15:15:00+00:00,2026-01-07,91666.43434783,91024.0,2,4000.0,91299.76861044|91116.43574174|90933.10287305|90749.77000435|90566.43713566
1767948300000,2026-01-09T08:45:00+00:00,2026-01-09,90325.07608696,89800.0,1,2000.0,89963.77578261|89783.12563044|89602.47547826|89421.82532609|89241.17517392
1767969000000,2026-01-09T14:30:00+00:00,2026-01-09,90550.2526087,90146.18,1,2000.0,90188.05159827|90006.95109305|89825.85058783|89644.75008261|89463.64957740
1767973200000,2026-01-09T15:40:00+00:00,2026-01-09,91627.86804348,91200.01,1,2000.0,91261.35657131|91078.10083522|90894.84509913|90711.58936305|90528.33362696
1768206900000,2026-01-12T08:35:00+00:00,2026-01-12,91153.88695652,90612.5,1,2000.0,90789.27140869|90606.96363478|90424.65586087|90242.34808695|90060.04031304
1768227600000,2026-01-12T14:20:00+00:00,2026-01-12,90496.61826087,90128.44,1,2000.0,90134.63178783|89953.63855130|89772.64531478|89591.65207826|89410.65884174
1768239000000,2026-01-12T17:30:00+00:00,2026-01-12,91707.80934783,91000.53,2,4000.0,91340.97811044|91157.56249174|90974.14687305|90790.73125435|90607.31563566
1768242600000,2026-01-12T18:30:00+00:00,2026-01-12,91923.69413043,91554.51,1,2000.0,91555.99935391|91372.15196565|91188.30457739|91004.45718913|90820.60980086
1768297200000,2026-01-13T09:40:00+00:00,2026-01-13,92377.82891304,91950.0,1,2000.0,92008.31759739|91823.56193956|91638.80628174|91454.05062391|91269.29496608
1768317300000,2026-01-13T15:15:00+00:00,2026-01-13,92577.54782609,92200.0,1,2000.0,92207.23763479|92022.08253913|91836.92744348|91651.77234783|91466.61725218
1768342500000,2026-01-13T22:15:00+00:00,2026-01-13,95581.82695652,94999.53,2,4000.0,95199.49964869|95008.33599478|94817.17234087|94626.00868695|94434.84503304
1768404900000,2026-01-14T15:35:00+00:00,2026-01-14,96855.11608696,96340.04,1,2000.0,96467.69562261|96273.98539044|96080.27515826|95886.56492609|95692.85469392
1768411800000,2026-01-14T17:30:00+00:00,2026-01-14,97548.36543478,97072.95,1,2000.0,97158.17197304|96963.07524217|96767.97851130|96572.88178043|96377.78504956
1768413000000,2026-01-14T17:50:00+00:00,2026-01-14,97349.35826087,96934.0,1,2000.0,96959.96082783|96765.26211130|96570.56339478|96375.86467826|96181.16596174
1768414200000,2026-01-14T18:10:00+00:00,2026-01-14,97083.41478261,96682.69,1,2000.0,96695.08112348|96500.91429391|96306.74746435|96112.58063478|95918.41380522
1768415400000,2026-01-14T18:30:00+00:00,2026-01-14,97030.43478261,96468.98,1,2000.0,96642.31304348|96448.25217391|96254.19130435|96060.13043478|95866.06956522
1768488000000,2026-01-15T14:40:00+00:00,2026-01-15,96210.8926087,95815.91,1,2000.0,95826.04903827|95633.62725305|95441.20546783|95248.78368261|95056.36189740
1768491900000,2026-01-15T15:45:00+00:00,2026-01-15,95875.91282609,95435.91,1,2000.0,95492.40917479|95300.65734913|95108.90552348|94917.15369783|94725.40187218
1768492800000,2026-01-15T16:00:00+00:00,2026-01-15,96750.47456522,96356.26,1,2000.0,96363.47266696|96169.97171783|95976.47076870|95782.96981957|95589.46887044
1768500600000,2026-01-15T18:10:00+00:00,2026-01-15,96573.23717391,96127.45,1,2000.0,96186.94422521|95993.79775087|95800.65127652|95607.50480217|95414.35832782
1768576500000,2026-01-16T15:15:00+00:00,2026-01-16,95568.99630435,94890.0,2,4000.0,95186.72031913|94995.58232652|94804.44433392|94613.30634131|94422.16834870
1768777200000,2026-01-18T23:00:00+00:00,2026-01-18,95493.34369565,95006.12,1,2000.0,95111.37032087|94920.38363348|94729.39694608|94538.41025869|94347.42357130
1768778400000,2026-01-18T23:20:00+00:00,2026-01-18,95161.01826087,94737.44,1,2000.0,94780.37418783|94590.05215130|94399.73011478|94209.40807826|94019.08604174
1768779900000,2026-01-18T23:45:00+00:00,2026-01-18,94485.61608696,93702.56,3,6000.0,94107.67362261|93918.70239044|93729.73115826|93540.75992609|93351.78869392
1768780800000,2026-01-19T00:00:00+00:00,2026-01-19,93671.51282609,91910.2,5,10000.0,93296.82677479|93109.48374913|92922.14072348|92734.79769783|92547.45467218
1768781400000,2026-01-19T00:10:00+00:00,2026-01-19,92891.4155,92377.65,1,2000.0,92519.84983800|92334.06700700|92148.28417600|91962.50134500|91776.71851400
1768781700000,2026-01-19T00:15:00+00:00,2026-01-19,92504.93630435,92125.3,1,2000.0,92134.91655913|91949.90668652|91764.89681392|91579.88694131|91394.87706870
1768782000000,2026-01-19T00:20:00+00:00,2026-01-19,92786.44478261,92250.0,1,2000.0,92415.29900348|92229.72611391|92044.15322435|91858.58033478|91673.00744522
1768782600000,2026-01-19T00:30:00+00:00,2026-01-19,92640.6623913,92269.55,1,2000.0,92270.09974173|92084.81841695|91899.53709217|91714.25576739|91528.97444260
1768885200000,2026-01-20T05:00:00+00:00,2026-01-20,92061.51913043,91602.0,1,2000.0,91693.27305391|91509.15001565|91325.02697739|91140.90393913|90956.78090086
1768889700000,2026-01-20T06:15:00+00:00,2026-01-20,91464.47282609,90900.0,2,4000.0,91098.61493479|90915.68598913|90732.75704348|90549.82809783|90366.89915218
1768890600000,2026-01-20T06:30:00+00:00,2026-01-20,91264.28369565,90828.11,1,2000.0,90899.22656087|90716.69799348|90534.16942608|90351.64085869|90169.11229130
1768918500000,2026-01-20T14:15:00+00:00,2026-01-20,91101.7623913,90727.93,1,2000.0,90737.35534173|90555.15181695|90372.94829217|90190.74476739|90008.54124260
1768920000000,2026-01-20T14:40:00+00:00,2026-01-20,91296.40804348,90810.0,1,2000.0,90931.22241131|90748.62959522|90566.03677913|90383.44396305|90200.85114696
1768920300000,2026-01-20T14:45:00+00:00,2026-01-20,91082.81086957,90272.53,3,6000.0,90718.47962609|90536.31400435|90354.14838261|90171.98276087|89989.81713914
1768921500000,2026-01-20T15:05:00+00:00,2026-01-20,90327.65891304,89923.79,1,2000.0,89966.34827739|89785.69295956|89605.03764174|89424.38232391|89243.72700608
1768927200000,2026-01-20T16:40:00+00:00,2026-01-20,90475.99217391,90096.3,1,2000.0,90114.08820521|89933.13622087|89752.18423652|89571.23225217|89390.28026782
1768948200000,2026-01-20T22:30:00+00:00,2026-01-20,89507.03847826,87900.0,5,10000.0,89149.01032435|88969.99624739|88790.98217043|88611.96809348|88432.95401652
1768950000000,2026-01-20T23:00:00+00:00,2026-01-20,88507.55065217,88079.11,1,2000.0,88153.52044956|87976.50534826|87799.49024695|87622.47514565|87445.46004434
1768997400000,2026-01-21T12:10:00+00:00,2026-01-21,88601.24847826,88196.72,1,2000.0,88246.84348435|88069.64098739|87892.43849043|87715.23599348|87538.03349652
1769006100000,2026-01-21T14:35:00+00:00,2026-01-21,89926.05543478,89482.8,1,2000.0,89566.35121304|89386.49910217|89206.64699130|89026.79488043|88846.94276956
1769012400000,2026-01-21T16:20:00+00:00,2026-01-21,89682.55565217,89270.12,1,2000.0,89323.82542956|89144.46031826|88965.09520695|88785.73009565|88606.36498434
1769013000000,2026-01-21T16:30:00+00:00,2026-01-21,89587.59152174,89120.38,1,2000.0,89229.24115565|89050.06597261|88870.89078957|88691.71560652|88512.54042348
1769013300000,2026-01-21T16:35:00+00:00,2026-01-21,89167.06804348,88770.1,1,2000.0,88810.39977131|88632.06563522|88453.73149913|88275.39736305|88097.06322696
1769013600000,2026-01-21T16:40:00+00:00,2026-01-21,88850.94826087,88120.01,3,6000.0,88495.54446783|88317.84257130|88140.14067478|87962.43877826|87784.73688174
1769014200000,2026-01-21T16:50:00+00:00,2026-01-21,88619.03,88227.49,1,2000.0,88264.55388000|88087.31582000|87910.07776000|87732.83970000|87555.60164000
1769014500000,2026-01-21T16:55:00+00:00,2026-01-21,88285.36347826,87590.0,2,4000.0,87932.22202435|87755.65129739|87579.08057043|87402.50984348|87225.93911652
1769015400000,2026-01-21T17:10:00+00:00,2026-01-21,87813.37108696,87272.27,2,4000.0,87462.11760261|87286.49086044|87110.86411826|86935.23737609|86759.61063392
1769018400000,2026-01-21T18:00:00+00:00,2026-01-21,87943.23065217,87585.05,1,2000.0,87591.45772956|87415.57126826|87239.68480695|87063.79834565|86887.91188434
1769025000000,2026-01-21T19:50:00+00:00,2026-01-21,90330.18304348,89900.0,1,2000.0,89968.86231131|89788.20194522|89607.54157913|89426.88121305|89246.22084696
1769025600000,2026-01-21T20:00:00+00:00,2026-01-21,90357.16652174,89921.91,1,2000.0,89995.73785565|89815.02352261|89634.30918957|89453.59485652|89272.88052348
1769092500000,2026-01-22T14:35:00+00:00,2026-01-22,89520.48369565,89146.9,1,2000.0,89162.40176087|88983.36079348|88804.31982608|88625.27885869|88446.23789130
1769093100000,2026-01-22T14:45:00+00:00,2026-01-22,89490.44195652,89064.44,1,2000.0,89132.48018869|88953.49930478|88774.51842087|88595.53753695|88416.55665304
1769095200000,2026-01-22T15:20:00+00:00,2026-01-22,89212.8673913,88841.64,1,2000.0,88856.01592173|88677.59018695|88499.16445217|88320.73871739|88142.31298260
1769178600000,2026-01-23T14:30:00+00:00,2026-01-23,89689.855,89145.6,2,4000.0,89331.09558000|89151.71587000|88972.33616000|88792.95645000|88613.57674000
1769178900000,2026-01-23T14:35:00+00:00,2026-01-23,89180.87565217,88666.89,1,2000.0,88824.15214956|88645.79039826|88467.42864695|88289.06689565|88110.70514434
1769195700000,2026-01-23T19:15:00+00:00,2026-01-23,90297.69152174,89756.41,1,2000.0,89936.50075565|89755.90537261|89575.30998957|89394.71460652|89214.11922348
1769200200000,2026-01-23T20:30:00+00:00,2026-01-23,89822.25565217,89323.93,1,2000.0,89462.96662956|89283.32211826|89103.67760695|88924.03309565|88744.38858434
1769364600000,2026-01-25T18:10:00+00:00,2026-01-25,87907.41891304,87507.0,1,2000.0,87555.78923739|87379.97439956|87204.15956174|87028.34472391|86852.52988608
1769366400000,2026-01-25T18:40:00+00:00,2026-01-25,87408.60043478,86827.1,2,4000.0,87058.96603304|86884.14883217|86709.33163130|86534.51443043|86359.69722956
1769368800000,2026-01-25T19:20:00+00:00,2026-01-25,87094.12152174,86622.45,1,2000.0,86745.74503565|86571.55679261|86397.36854957|86223.18030652|86048.99206348
1769376600000,2026-01-25T21:30:00+00:00,2026-01-25,86964.79717391,86543.48,1,2000.0,86616.93798521|86443.00839087|86269.07879652|86095.14920217|85921.21960782
1769382000000,2026-01-25T23:00:00+00:00,2026-01-25,86523.11413043,86074.72,1,2000.0,86177.02167391|86003.97544565|85830.92921739|85657.88298913|85484.83676086
1769442000000,2026-01-26T15:40:00+00:00,2026-01-26,88226.3226087,87400.0,3,6000.0,87873.41731827|87696.96467305|87520.51202783|87344.05938261|87167.60673740
1769448600000,2026-01-26T17:30:00+00:00,2026-01-26,87410.36673913,87035.51,1,2000.0,87060.72527217|86885.90453870|86711.08380522|86536.26307174|86361.44233826
1769533500000,2026-01-27T17:05:00+00:00,2026-01-27,88597.34652174,88171.59,1,2000.0,88242.95713565|88065.76244261|87888.56774957|87711.37305652|87534.17836348
1769534100000,2026-01-27T17:15:00+00:00,2026-01-27,88015.0173913,87618.01,1,2000.0,87662.95732173|87486.92728695|87310.89725217|87134.86721739|86958.83718260
1769612700000,2026-01-28T15:05:00+00:00,2026-01-28,89766.81782609,89401.4,1,2000.0,89407.75055479|89228.21691913|89048.68328348|88869.14964783|88689.61601218
1769623200000,2026-01-28T18:00:00+00:00,2026-01-28,90177.37978261,89498.25,2,4000.0,89816.67026348|89636.31550391|89455.96074435|89275.60598478|89095.25122522
1769626800000,2026-01-28T19:00:00+00:00,2026-01-28,89535.19391304,89073.2,1,2000.0,89177.05313739|88997.98274956|88818.91236174|88639.84197391|88460.77158608
1769632200000,2026-01-28T20:30:00+00:00,2026-01-28,89782.91521739,89340.0,1,2000.0,89423.78355652|89244.21772609|89064.65189565|88885.08606522|88705.52023478
1769649900000,2026-01-29T01:25:00+00:00,2026-01-29,89009.49543478,88613.09,1,2000.0,88653.45745304|88475.43846217|88297.41947130|88119.40048043|87941.38148956
1769653800000,2026-01-29T02:30:00+00:00,2026-01-29,88617.30326087,88022.09,2,4000.0,88262.83404783|88085.59944130|87908.36483478|87731.13022826|87553.89562174
1769698500000,2026-01-29T14:55:00+00:00,2026-01-29,87475.4773913,87008.0,1,2000.0,87125.57548173|86950.62452695|86775.67357217|86600.72261739|86425.77166260
1769698800000,2026-01-29T15:00:00+00:00,2026-01-29,87021.06978261,86422.38,2,4000.0,86672.98550348|86498.94336391|86324.90122435|86150.85908478|85976.81694522
1769699100000,2026-01-29T15:05:00+00:00,2026-01-29,86539.34456522,86106.43,1,2000.0,86193.18718696|86020.10849783|85847.02980870|85673.95111957|85500.87243044
1769699400000,2026-01-29T15:10:00+00:00,2026-01-29,86134.22391304,85300.0,3,6000.0,85789.68701739|85617.41856956|85445.15012174|85272.88167391|85100.61322608
1769700600000,2026-01-29T15:30:00+00:00,2026-01-29,85470.1426087,85126.19,1,2000.0,85128.26203827|84957.32175305|84786.38146783|84615.44118261|84444.50089740
1769701200000,2026-01-29T15:40:00+00:00,2026-01-29,85129.58304348,84425.0,3,6000.0,84789.06471131|84618.80554522|84448.54637913|84278.28721305|84108.02804696
1769710500000,2026-01-29T18:15:00+00:00,2026-01-29,84538.24326087,84150.0,1,2000.0,84200.09028783|84031.01380130|83861.93731478|83692.86082826|83523.78434174
1769710800000,2026-01-29T18:20:00+00:00,2026-01-29,84225.65586957,83888.0,1,2000.0,83888.75324609|83720.30193435|83551.85062261|83383.39931087|83214.94799914
1769712600000,2026-01-29T18:50:00+00:00,2026-01-29,83894.40152174,83415.0,1,2000.0,83558.82391565|83391.03511261|83223.24630957|83055.45750652|82887.66870348
1769734200000,2026-01-30T00:50:00+00:00,2026-01-30,84485.12152174,84100.0,1,2000.0,84147.18103565|83978.21079261|83809.24054957|83640.27030652|83471.30006348
1769736000000,2026-01-30T01:20:00+00:00,2026-01-30,84008.39130435,83500.0,2,4000.0,83672.35773913|83504.34095652|83336.32417392|83168.30739131|83000.29060870
1769736900000,2026-01-30T01:35:00+00:00,2026-01-30,83768.87195652,82327.13,5,10000.0,83433.79646869|83266.25872478|83098.72098087|82931.18323695|82763.64549304
1769737200000,2026-01-30T01:40:00+00:00,2026-01-30,82924.12826087,81118.0,5,10000.0,82592.43174783|82426.58349130|82260.73523478|82094.88697826|81929.03872174
1769737500000,2026-01-30T01:45:00+00:00,2026-01-30,82007.71304348,81593.75,1,2000.0,81679.68219131|81515.66676522|81351.65133913|81187.63591305|81023.62048696
1769739600000,2026-01-30T02:20:00+00:00,2026-01-30,81795.71956522,81400.0,1,2000.0,81468.53668696|81304.94524783|81141.35380870|80977.76236957|80814.17093044
1769784600000,2026-01-30T14:50:00+00:00,2026-01-30,83521.76978261,82946.89,2,4000.0,83187.68270348|83020.63916391|82853.59562435|82686.55208478|82519.50854522
1769786700000,2026-01-30T15:25:00+00:00,2026-01-30,83112.40913043,82610.0,2,4000.0,82779.95949391|82613.73467565|82447.50985739|82281.28503913|82115.06022086
1769790000000,2026-01-30T16:20:00+00:00,2026-01-30,83040.82956522,82653.03,1,2000.0,82708.66624696|82542.58458783|82376.50292870|82210.42126957|82044.33961044
1769792400000,2026-01-30T17:00:00+00:00,2026-01-30,83140.54195652,82727.85,1,2000.0,82807.97978869|82641.69870478|82475.41762087|82309.13653695|82142.85545304
1769794200000,2026-01-30T17:30:00+00:00,2026-01-30,83394.24108696,82951.9,1,2000.0,83060.66412261|82893.87564044|82727.08715826|82560.29867609|82393.51019392
1769796900000,2026-01-30T18:15:00+00:00,2026-01-30,82868.55086957,82183.43,3,6000.0,82537.07666609|82371.33956435|82205.60246261|82039.86536087|81874.12825914
1769797200000,2026-01-30T18:20:00+00:00,2026-01-30,82239.8573913,81871.37,1,2000.0,81910.89796173|81746.41824695|81581.93853217|81417.45881739|81252.97910260
1769803500000,2026-01-30T20:05:00+00:00,2026-01-30,84087.07282609,83667.72,1,2000.0,83750.72453479|83582.55038913|83414.37624348|83246.20209783|83078.02795218
1769805300000,2026-01-30T20:35:00+00:00,2026-01-30,84155.89304348,83554.0,2,4000.0,83819.26947131|83650.95768522|83482.64589913|83314.33411305|83146.02232696
1769808900000,2026-01-30T21:35:00+00:00,2026-01-30,84384.595,84044.74,1,2000.0,84047.05662000|83878.28743000|83709.51824000|83540.74905000|83371.97986000
1769848800000,2026-01-31T08:40:00+00:00,2026-01-31,82941.46543478,82560.75,1,2000.0,82609.69957304|82443.81664217|82277.93371130|82112.05078043|81946.16784956
